Field1,day,is_member,start_stat,index,Code,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_membe_1,start_st_1,index_1,Code_1,name_1,latitude_x,longitude_,year_x,trip_c,emplacemen,pk,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
43,199,11570,14994,6038,6038,McGill / Place d'Youville,45.49975000000,-73.55566000000,75.34673367000,54,0,49,94,202,0.00000000000,0.00000000000,950,0.00000000000,Place d'Youville / McGill,45.49996470000,-73.55615440000,2022,13796,13796.00000000000,950.00000000000,1208,45.49996470000,-73.55615440000,2022,300412,5040010,54,300431.00000000000,5039995.00000000000,300431.00000000000,5039995.00000000000,344,24661255,Montr?Ñal,24661255,1150,24661255,558,8291.20000000000,0.03584229400,0.08960573500,0.26881720400,0.60573476700,0.08108108100,0.11711711700,0.79279279300,99072,74880,0.10900000000,0.46859903400,0.36507936500,0.17460317500,0.42857142900,0.00000000000
44,199,9864,12647,6039,6039,McGill / des R?Ñcollets,45.50077900000,-73.55882600000,63.55276382000,155,0,50,96,202,0.00000000000,0.00000000000,919,0.00000000000,des R?Ñcollets / McGill,45.50087650000,-73.55900560000,2022,11947,11947.00000000000,919.00000000000,1184,45.50087650000,-73.55900560000,2022,300189,5040110,155,300196.00000000000,5040105.00000000000,300196.00000000000,5040105.00000000000,345,24661256,Montr?Ñal,24661256,1151,24661256,1080,4213.80000000000,0.04166666700,0.23148148100,0.42592592600,0.30092592600,0.14814814800,0.05092592600,0.79629629600,76442,58848,0.16900000000,0.47814207700,0.26016260200,0.26829268300,0.41463414600,0.03252032500
45,188,6992,9690,6040,6040,St-Jacques / St-Pierre,45.50278650000,-73.55913430000,51.54255319000,568,0,51,98,202,0.00000000000,0.00000000000,397,0.00000000000,St-Jacques / St-Pierre,45.50278600000,-73.55913400000,2022,12927,12927.00000000000,397.00000000000,864,45.50278600000,-73.55913400000,2022,300179,5040320,568,300179.00000000000,5040320.00000000000,300179.00000000000,5040320.00000000000,345,24661256,Montr?Ñal,24661256,1151,24661256,1080,4213.80000000000,0.04166666700,0.23148148100,0.42592592600,0.30092592600,0.14814814800,0.05092592600,0.79629629600,76442,58848,0.16900000000,0.47814207700,0.26016260200,0.26829268300,0.41463414600,0.03252032500
46,192,8341,9850,6041,6041,St-Jacques / McGill,45.50144108000,-73.56014416000,51.30208333000,383,0,52,100,199,0.00000000000,0.00000000000,624,0.00000000000,St-Jacques / McGill,45.50144100000,-73.56014400000,2022,12258,12258.00000000000,624.00000000000,1048,45.50144100000,-73.56014400000,2022,300100,5040170,383,300100.00000000000,5040170.00000000000,300100.00000000000,5040170.00000000000,345,24661256,Montr?Ñal,24661256,1151,24661256,1080,4213.80000000000,0.04166666700,0.23148148100,0.42592592600,0.30092592600,0.14814814800,0.05092592600,0.79629629600,76442,58848,0.16900000000,0.47814207700,0.26016260200,0.26829268300,0.41463414600,0.03252032500
47,199,11336,12674,6042,6042,de la Gaucheti?Ðre / Robert-Bourassa,45.50060578000,-73.56544822000,63.68844221000,2,0,53,103,202,0.00000000000,0.00000000000,389,0.00000000000,de la Gaucheti?Ðre / Robert-Bourassa,45.50060600000,-73.56544800000,2022,8130,8130.00000000000,389.00000000000,858,45.50060600000,-73.56544800000,2022,299685,5040080,2,299675.00000000000,5040106.66667000000,299675.00000000000,5040106.66667000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
48,199,22067,25212,6043,6043,Square Victoria (Viger / du Square-Victoria),45.50206000000,-73.56295000000,126.69346730000,547,0,54,105,202,0.00000000000,0.00000000000,395,0.00000000000,Square Victoria (Viger / du Square-Victoria),45.50206000000,-73.56295000000,2022,20074,20074.00000000000,395.00000000000,862,45.50206000000,-73.56295000000,2022,299881,5040240,547,299881.00000000000,5040240.00000000000,299881.00000000000,5040240.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
49,199,13232,15014,6044,6044,Roy / St-Andr?Ñ,45.52156427000,-73.57036740000,75.44723618000,323,0,55,107,202,0.00000000000,0.00000000000,247,0.00000000000,Roy / St-Andr?Ñ,45.52156400000,-73.57036700000,2022,21353,21353.00000000000,247.00000000000,736,45.52156400000,-73.57036700000,2022,299303,5042410,323,299303.00000000000,5042410.00000000000,299303.00000000000,5042410.00000000000,1861,24661844,Montr?Ñal,24661844,1700,24661844,532,17615.90000000000,0.07518797000,0.22556391000,0.35714285700,0.34210526300,0.03738317800,0.22429906500,0.72897196300,45824,39296,0.24200000000,0.45197740100,0.14285714300,0.30357142900,0.26785714300,0.28571428600
50,199,15090,16838,6046,6046,M?Ñtro Bonaventure (de la Gaucheti?Ðre / de la Cath?Ñdrale),45.49831218000,-73.56725603000,84.61306533000,402,0,56,109,202,0.00000000000,0.00000000000,752,0.00000000000,M?Ñtro Bonaventure (de la Gaucheti?Ðre / de la Cath?Ñdrale),45.49831220000,-73.56725600000,2022,12421,12421.00000000000,752.00000000000,1113,45.49831220000,-73.56725600000,2022,299544,5039820,402,299544.00000000000,5039820.00000000000,299544.00000000000,5039820.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
51,198,10606,12291,6047,6047,University / Prince-Arthur,45.50740168000,-73.57844353000,62.07575758000,746,0,57,111,202,0.00000000000,0.00000000000,310,0.00000000000,University / Prince-Arthur,45.50740200000,-73.57844400000,2022,21592,21592.00000000000,310.00000000000,787,45.50740200000,-73.57844400000,2022,298670,5040830,746,298670.00000000000,5040830.00000000000,298670.00000000000,5040830.00000000000,1893,24663358,Montr?Ñal,24663358,3115,24663358,1184,4498.50000000000,0.02956081100,0.59966216200,0.13935810800,0.23141891900,0.42616033800,0.01265822800,0.55274261600,18197,17984,0.57900000000,0.38483146100,0.24489795900,0.16326530600,0.57142857100,0.04081632700
52,193,5890,6467,6048,6048,William / St-Henri,45.49891911000,-73.55725408000,33.50777202000,365,0,58,113,202,0.00000000000,0.00000000000,422,0.00000000000,William / St-Henri,45.49891900000,-73.55725400000,2022,13883,13883.00000000000,422.00000000000,885,45.49891900000,-73.55725400000,2022,300326,5039890,365,300326.00000000000,5039890.00000000000,300326.00000000000,5039890.00000000000,2029,24663442,Montr?Ñal,24663442,3195,24663442,2002,7644.10000000000,0.06993007000,0.25224775200,0.45454545500,0.22327672300,0.12000000000,0.06500000000,0.81000000000,82432,64512,0.12500000000,0.47862069000,0.34732824400,0.16793893100,0.43893129800,0.03435114500
53,196,12618,13829,6049,6049,Queen / Wellington,45.49760528000,-73.55534971000,70.55612245000,729,0,59,115,171,0.00000000000,0.00000000000,423,0.00000000000,Queen / Wellington,45.49760500000,-73.55535000000,2022,7465,7465.00000000000,423.00000000000,886,45.49760500000,-73.55535000000,2022,300474,5039740,729,300474.00000000000,5039740.00000000000,300474.00000000000,5039740.00000000000,2029,24663442,Montr?Ñal,24663442,3195,24663442,2002,7644.10000000000,0.06993007000,0.25224775200,0.45454545500,0.22327672300,0.12000000000,0.06500000000,0.81000000000,82432,64512,0.12500000000,0.47862069000,0.34732824400,0.16793893100,0.43893129800,0.03435114500
54,184,5531,6436,6050,6050,St-Maurice / Robert-Bourassa,45.49857779000,-73.56024206000,34.97826087000,344,0,60,117,196,0.00000000000,0.00000000000,690,0.00000000000,St-Maurice / Robert-Bourassa,45.49857800000,-73.56024200000,2022,6283,6283.00000000000,690.00000000000,1097,45.49857800000,-73.56024200000,2022,300092,5039850,344,300092.00000000000,5039850.00000000000,300092.00000000000,5039850.00000000000,2029,24663442,Montr?Ñal,24663442,3195,24663442,2002,7644.10000000000,0.06993007000,0.25224775200,0.45454545500,0.22327672300,0.12000000000,0.06500000000,0.81000000000,82432,64512,0.12500000000,0.47862069000,0.34732824400,0.16793893100,0.43893129800,0.03435114500
55,199,5879,6532,6051,6051,de Gasp?Ñ / Marmier,45.52968600000,-73.60172800000,32.82412060000,329,0,61,119,194,0.00000000000,0.00000000000,581,0.00000000000,de Gasp?Ñ / Marmier,45.52968600000,-73.60172800000,2022,4532,4532.00000000000,581.00000000000,1015,45.52968600000,-73.60172800000,2022,296854,5043310,329,296854.00000000000,5043310.00000000000,296854.00000000000,5043310.00000000000,2700,24661628,Montr?Ñal,24661628,1488,24661628,612,2730.90000000000,0.10620915000,0.22058823500,0.46568627500,0.20751634000,0.05691056900,0.21138211400,0.73983739800,48768,42304,0.24600000000,0.43428571400,0.20588235300,0.44117647100,0.16176470600,0.17647058800
56,199,22646,36738,6052,6052,de la Commune / King,45.49751503000,-73.55257094000,184.61306530000,620,0,62,121,202,0.00000000000,0.00000000000,421,0.00000000000,de la Commune / King,45.49751500000,-73.55257100000,2022,32541,32541.00000000000,421.00000000000,884,45.49751500000,-73.55257100000,2022,300691,5039730,620,300691.00000000000,5039730.00000000000,300691.00000000000,5039730.00000000000,2027,24663439,Montr?Ñal,24663439,3193,24663439,822,625.50000000000,0.04866180000,0.09732360100,0.21897810200,0.63503649600,0.09090909100,0.08484848500,0.81212121200,137728,102912,0.10900000000,0.47388059700,0.73529411800,0.14705882400,0.04411764700,0.02941176500
57,199,20269,25395,6053,6053,du Pr?Ñsident-Kennedy / Jeanne-Mance,45.50820462000,-73.56881440000,127.61306530000,46,0,63,123,202,0.00000000000,0.00000000000,1070,0.00000000000,M?Ñtro Place-des-Arts (du Pr?Ñsident-Kennedy / Jeanne-Mance),45.50820460000,-73.56881440000,2022,22141,22141.00000000000,1070.00000000000,1276,45.50820460000,-73.56881440000,2022,299423,5040920,46,299409.66666700000,5040900.00000000000,299409.66666700000,5040900.00000000000,2824,24662114,Montr?Ñal,24662114,1944,24662114,699,3221.20000000000,0.04291845500,0.37911301900,0.34334763900,0.23462088700,0.16312056700,0.13475177300,0.68794326200,53760,46677,0.29100000000,0.45267489700,0.19178082200,0.28767123300,0.43835616400,0.05479452100
58,199,11320,12931,6057,6057,Peel / de la Gauchetiere,45.49771835000,-73.56818005000,64.97989950000,28,0,65,126,202,0.00000000000,0.00000000000,1006,0.00000000000,Place du Canada (Peel / de la Gaucheti?Ðre),45.49846780000,-73.56843350000,2022,17248,17248.00000000000,1006.00000000000,1243,45.49846780000,-73.56843350000,2022,299452,5039840,28,299462.00000000000,5039800.00000000000,299462.00000000000,5039800.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
59,199,9197,10886,6058,6058,Cypress / Peel,45.49932551000,-73.57176751000,54.70351759000,465,0,66,128,194,0.00000000000,0.00000000000,384,0.00000000000,Cypress / Peel,45.49932500000,-73.57176800000,2022,13913,13913.00000000000,384.00000000000,853,45.49932500000,-73.57176800000,2022,299191,5039940,465,299191.00000000000,5039940.00000000000,299191.00000000000,5039940.00000000000,877,24661106,Montr?Ñal,24661106,1012,24661106,1134,3120.50000000000,0.05731922400,0.49823633200,0.26455026500,0.17989418000,0.35616438400,0.05479452100,0.54337899500,18784,18667,0.52600000000,0.43450479200,0.31168831200,0.32467532500,0.33766233800,0.02597402600
60,198,9050,11065,6059,6059,de la Cath?Ñdrale / Ren?Ñ-L?Ñvesque,45.49919121000,-73.56942058000,55.88383838000,328,0,67,130,193,0.00000000000,0.00000000000,383,0.00000000000,de la Cath?Ñdrale / Ren?Ñ-L?Ñvesque,45.49919100000,-73.56942100000,2022,8520,8520.00000000000,383.00000000000,852,45.49919100000,-73.56942100000,2022,299375,5039920,328,299375.00000000000,5039920.00000000000,299375.00000000000,5039920.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
61,198,4069,4826,6060,6060,Belmont / Robert-Bourassa,45.50136685000,-73.56583714000,24.37373737000,2,0,53,103,202,0.00000000000,0.00000000000,389,0.00000000000,de la Gaucheti?Ðre / Robert-Bourassa,45.50060600000,-73.56544800000,2022,8130,8130.00000000000,389.00000000000,858,45.50060600000,-73.56544800000,2022,299685,5040080,2,299675.00000000000,5040106.66667000000,299675.00000000000,5040106.66667000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
62,139,6856,8539,6061,6061,Mansfield / Ste-Catherine,45.50139871000,-73.57178628000,61.43165468000,802,0,68,132,202,0.00000000000,0.00000000000,753,0.00000000000,Mansfield / Ste-Catherine,45.50139870000,-73.57178630000,2022,16919,16919.00000000000,753.00000000000,1114,45.50139870000,-73.57178630000,2022,299190,5040170,802,299190.00000000000,5040170.00000000000,299190.00000000000,5040170.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
63,199,8548,11002,6062,6062,Drummond / Ste-Catherine,45.49863930000,-73.57422709000,55.28643216000,708,0,69,134,202,0.00000000000,0.00000000000,382,0.00000000000,Drummond / Ste-Catherine,45.49863900000,-73.57422700000,2022,17435,17435.00000000000,382.00000000000,851,45.49863900000,-73.57422700000,2022,298999,5039860,708,298999.00000000000,5039860.00000000000,298999.00000000000,5039860.00000000000,877,24661106,Montr?Ñal,24661106,1012,24661106,1134,3120.50000000000,0.05731922400,0.49823633200,0.26455026500,0.17989418000,0.35616438400,0.05479452100,0.54337899500,18784,18667,0.52600000000,0.43450479200,0.31168831200,0.32467532500,0.33766233800,0.02597402600
64,199,12751,15471,6063,6063,Drummond / de Maisonneuve,45.49947000000,-73.57591000000,77.74371859000,216,0,70,136,202,0.00000000000,0.00000000000,385,0.00000000000,Drummond / de Maisonneuve,45.49947000000,-73.57591000000,2022,14737,14737.00000000000,385.00000000000,854,45.49947000000,-73.57591000000,2022,298868,5039950,216,298868.00000000000,5039950.00000000000,298868.00000000000,5039950.00000000000,875,24661104,Montr?Ñal,24661104,1010,24661104,1446,6626.90000000000,0.04495159100,0.51521438500,0.21784232400,0.22199170100,0.38062283700,0.02422145300,0.58131487900,22272,20800,0.53700000000,0.40936863500,0.31372549000,0.30392156900,0.40196078400,0.00000000000
65,199,23513,27396,6064,6064,M?Ñtro Peel (de Maisonneuve / Stanley),45.50038000000,-73.57507000000,137.66834170000,3,0,71,139,202,0.00000000000,0.00000000000,388,0.00000000000,M?Ñtro Peel (de Maisonneuve / Stanley),45.50038000000,-73.57507000000,2022,39552,39552.00000000000,388.00000000000,857,45.50038000000,-73.57507000000,2022,298933,5040050,3,298946.00000000000,5040073.33333000000,298946.00000000000,5040073.33333000000,875,24661104,Montr?Ñal,24661104,1010,24661104,1446,6626.90000000000,0.04495159100,0.51521438500,0.21784232400,0.22199170100,0.38062283700,0.02422145300,0.58131487900,22272,20800,0.53700000000,0.40936863500,0.31372549000,0.30392156900,0.40196078400,0.00000000000
66,192,7839,10226,6065,6065,de la Montagne / Sherbrooke,45.49974475000,-73.57903361000,53.26041667000,158,0,72,141,25,0.00000000000,0.00000000000,386,0.00000000000,de la Montagne / Sherbrooke,45.49974500000,-73.57903400000,2022,1320,1320.00000000000,386.00000000000,855,45.49974500000,-73.57903400000,2022,298623,5039980,158,298625.66666700000,5039980.00000000000,298625.66666700000,5039980.00000000000,1896,24663361,Montr?Ñal,24663361,3118,24663361,506,11578.90000000000,0.06916996000,0.19762845800,0.14822134400,0.58498023700,0.23762376200,0.02970297000,0.74257425700,110336,82176,0.18600000000,0.45695364200,0.42857142900,0.07142857100,0.50000000000,0.00000000000
69,191,1670,2086,6068,6068,2e avenue / Jean-Rivard,45.56250904000,-73.61656040000,10.92146597000,267,0,74,146,200,0.00000000000,0.00000000000,641,0.00000000000,2e avenue / Jean-Rivard,45.56250900000,-73.61656000000,2022,3466,3466.00000000000,641.00000000000,1063,45.56250900000,-73.61656000000,2022,295701,5046960,267,295701.00000000000,5046960.00000000000,295701.00000000000,5046960.00000000000,1608,24662628,Montr?Ñal,24662628,2424,24662628,701,472.30000000000,0.20684736100,0.24251069900,0.29957204000,0.25106990000,0.08571428600,0.50000000000,0.38571428600,49024,45440,0.23600000000,0.09734513300,0.65957446800,0.34042553200,0.04255319100,0.00000000000
70,193,24313,28587,6070,6070,Milton / University,45.50644840000,-73.57634872000,148.11917100000,131,0,75,148,202,0.00000000000,0.00000000000,309,0.00000000000,University / Milton,45.50651100000,-73.57666900000,2022,36755,36755.00000000000,309.00000000000,786,45.50651100000,-73.57666900000,2022,298809,5040740,131,298821.50000000000,5040735.00000000000,298821.50000000000,5040735.00000000000,365,24661285,Montr?Ñal,24661285,1175,24661285,572,31428.60000000000,0.03496503500,0.68181818200,0.17482517500,0.10839160800,0.50877193000,0.02631578900,0.46491228100,21568,21440,0.55800000000,0.47239263800,0.00000000000,0.34482758600,0.51724137900,0.06896551700
71,199,9935,11399,6072,6072,Metcalfe / de Maisonneuve,45.50171495000,-73.57413054000,57.28140704000,390,0,76,150,202,0.00000000000,0.00000000000,393,0.00000000000,Metcalfe / de Maisonneuve,45.50171500000,-73.57413000000,2022,12213,12213.00000000000,393.00000000000,860,45.50171500000,-73.57413000000,2022,299007,5040200,390,299007.00000000000,5040200.00000000000,299007.00000000000,5040200.00000000000,363,24661283,Montr?Ñal,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
