Field1,day,emplacemen,index,pk,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_member,start_stat,index_1,Code,name_1,latitude_x,longitude_,year_x,trip_c,emplacem_1,pk_1,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
456,202,8958,654,654,du Rosaire / St-Hubert,45.54481900000,-73.62151000000,44.34653465000,309,0,304,607,202,0.00000000000,0.00000000000,654,0.00000000000,du Rosaire / St-Hubert,45.54481900000,-73.62151000000,2022,8958,8958.00000000000,654.00000000000,1073,45.54481900000,-73.62151000000,2022,295312,5045000,309,295311.50000000000,5045000.00000000000,295311.50000000000,5045000.00000000000,1356,24660452,Montr?—al,24660452,442,24660452,466,13869.00000000000,0.13948497900,0.21459227500,0.36480686700,0.28111588000,0.02127659600,0.34042553200,0.62765957400,52096,44160,0.20200000000,0.40909090900,0.29508196700,0.50819672100,0.11475409800,0.04918032800
457,201,6330,656,656,de Chateaubriand / Jarry,45.54595500000,-73.62699200000,31.49253731000,428,0,305,610,201,0.00000000000,0.00000000000,656,0.00000000000,de Chateaubriand / Jarry,45.54595500000,-73.62699200000,2022,6330,6330.00000000000,656.00000000000,1074,45.54595500000,-73.62699200000,2022,294884,5045120,428,294884.00000000000,5045120.00000000000,294884.00000000000,5045120.00000000000,1359,24660455,Montr?—al,24660455,445,24660455,383,11069.40000000000,0.10443864200,0.19582245400,0.35248041800,0.34725848600,0.01298701300,0.35064935100,0.61038961000,47104,41856,0.18200000000,0.31111111100,0.31707317100,0.46341463400,0.07317073200,0.04878048800
458,202,5346,657,657,de la Roche / Everett,45.54486700000,-73.61484100000,26.46534653000,291,0,307,614,202,0.00000000000,0.00000000000,657,0.00000000000,de la Roche / Everett,45.54486700000,-73.61484100000,2022,5346,5346.00000000000,657.00000000000,1075,45.54486700000,-73.61484100000,2022,295832,5045000,291,295832.00000000000,5045000.00000000000,295832.00000000000,5045000.00000000000,1281,24660432,Montr?—al,24660432,422,24660432,620,10350.60000000000,0.12096774200,0.22580645200,0.31451612900,0.33870967700,0.00806451600,0.32258064500,0.66129032300,45760,38944,0.21000000000,0.30263157900,0.32352941200,0.47058823500,0.14705882400,0.05882352900
459,202,7553,658,658,Marquette / Villeray,45.55068400000,-73.61529300000,37.39108911000,409,0,309,618,202,0.00000000000,0.00000000000,658,0.00000000000,Marquette / Villeray,45.55068400000,-73.61529300000,2022,7553,7553.00000000000,658.00000000000,1076,45.55068400000,-73.61529300000,2022,295798,5045650,409,295798.00000000000,5045650.00000000000,295798.00000000000,5045650.00000000000,1601,24662621,Montr?—al,24662621,2417,24662621,686,10958.50000000000,0.14577259500,0.20408163300,0.29883381900,0.35131195300,0.02189781000,0.35036496400,0.60583941600,42944,38827,0.24800000000,0.28571428600,0.44827586200,0.43103448300,0.06896551700,0.08620689700
460,202,11761,659,659,St-Dominique / Jean-Talon,45.53524800000,-73.61756400000,58.22277228000,617,0,310,620,202,0.00000000000,0.00000000000,659,0.00000000000,St-Dominique / Jean-Talon,45.53524800000,-73.61756400000,2022,11761,11761.00000000000,659.00000000000,1077,45.53524800000,-73.61756400000,2022,295618,5043930,617,295618.00000000000,5043930.00000000000,295618.00000000000,5043930.00000000000,2340,24661521,Montr?—al,24661521,1393,24661521,1620,7769.80000000000,0.08333333300,0.19444444400,0.36419753100,0.35802469100,0.05246913600,0.18209876500,0.75617284000,74155,59546,0.13300000000,0.44022770400,0.41111111100,0.43888888900,0.06111111100,0.07222222200
461,36,606,660,660,Louis-H?—mon / Villeray,45.55496100000,-73.61073700000,16.83333333000,758,0,311,622,36,0.00000000000,0.00000000000,660,0.00000000000,Louis-H?—mon / Villeray,45.55496100000,-73.61073700000,2022,606,606.00000000000,660.00000000000,1078,45.55496100000,-73.61073700000,2022,296154,5046120,758,296154.00000000000,5046120.00000000000,296154.00000000000,5046120.00000000000,1335,24660419,Montr?—al,24660419,409,24660419,439,4079.90000000000,0.14806378100,0.12528473800,0.28473804100,0.44191344000,0.04597701100,0.33333333300,0.58620689700,67840,57664,0.09200000000,0.30208333300,0.50000000000,0.41176470600,0.05882352900,0.05882352900
462,202,7347,661,661,M?—tro St-Michel (Shaughnessy / St-Michel),45.55919900000,-73.59965800000,36.37128713000,156,0,313,626,202,0.00000000000,0.00000000000,661,0.00000000000,M?—tro St-Michel (Shaughnessy / St-Michel),45.55919900000,-73.59965800000,2022,7347,7347.00000000000,661.00000000000,1079,45.55919900000,-73.59965800000,2022,297020,5046590,156,297020.00000000000,5046590.00000000000,297020.00000000000,5046590.00000000000,2319,24661485,Montr?—al,24661485,1359,24661485,443,7704.30000000000,0.18058690700,0.24830699800,0.25959367900,0.31151241500,0.05617977500,0.39325842700,0.50561797800,42880,40320,0.36000000000,0.18811881200,0.47368421100,0.47368421100,0.00000000000,0.05263157900
463,200,6156,663,663,d'Outremont / Ogilvy,45.52687000000,-73.62672300000,30.78000000000,613,0,425,846,200,0.00000000000,0.00000000000,663,0.00000000000,d'Outremont / Ogilvy,45.52687000000,-73.62672300000,2022,6156,6156.00000000000,663.00000000000,1080,45.52687000000,-73.62672300000,2022,294901,5043000,613,294901.00000000000,5043000.00000000000,294901.00000000000,5043000.00000000000,2603,24661535,Montr?—al,24661535,1407,24661535,511,23657.40000000000,0.23483365900,0.18590998000,0.30332681000,0.27592955000,0.31067961200,0.15533980600,0.44660194200,38560,38080,0.35300000000,0.24752475200,0.40540540500,0.45945945900,0.05405405400,0.05405405400
464,202,8773,664,664,de Normanville / Villeray,45.54717000000,-73.61804100000,43.43069307000,225,0,430,856,202,0.00000000000,0.00000000000,664,0.00000000000,de Normanville / Villeray,45.54717000000,-73.61804100000,2022,8773,8773.00000000000,664.00000000000,1081,45.54717000000,-73.61804100000,2022,295583,5045260,225,295564.00000000000,5045260.00000000000,295564.00000000000,5045260.00000000000,1281,24660432,Montr?—al,24660432,422,24660432,620,10350.60000000000,0.12096774200,0.22580645200,0.31451612900,0.33870967700,0.00806451600,0.32258064500,0.66129032300,45760,38944,0.21000000000,0.30263157900,0.32352941200,0.47058823500,0.14705882400,0.05882352900
465,202,12976,665,665,Lajeunesse / Villeray,45.54211900000,-73.62254700000,64.23762376000,260,0,431,858,202,0.00000000000,0.00000000000,665,0.00000000000,Lajeunesse / Villeray,45.54211900000,-73.62254700000,2022,12976,12976.00000000000,665.00000000000,1082,45.54211900000,-73.62254700000,2022,295230,5044700,260,295230.00000000000,5044700.00000000000,295230.00000000000,5044700.00000000000,1354,24660450,Montr?—al,24660450,440,24660450,552,15549.30000000000,0.14492753600,0.25362318800,0.36231884100,0.23913043500,0.00909090900,0.24545454500,0.74545454500,61856,51264,0.11800000000,0.40789473700,0.36206896600,0.46551724100,0.00000000000,0.18965517200
466,105,1945,666,666,Villeray / St-Michel,45.56105900000,-73.60396700000,18.52380952000,173,0,432,860,105,0.00000000000,0.00000000000,666,0.00000000000,Villeray / St-Michel,45.56105900000,-73.60396700000,2022,1945,1945.00000000000,666.00000000000,1083,45.56105900000,-73.60396700000,2022,296684,5046800,173,296684.00000000000,5046800.00000000000,296684.00000000000,5046800.00000000000,526,24660359,Montr?—al,24660359,349,24660359,626,5068.80000000000,0.12779552700,0.15175718800,0.24760383400,0.47284345000,0.05376344100,0.41935483900,0.44086021500,36480,34859,0.33700000000,0.22580645200,0.40000000000,0.54285714300,0.00000000000,0.00000000000
467,202,7064,669,669,de Bordeaux / Jean-Talon,45.54975500000,-73.60556600000,34.97029703000,266,0,467,931,202,0.00000000000,0.00000000000,669,0.00000000000,de Bordeaux / Jean-Talon,45.54975500000,-73.60556600000,2022,7064,7064.00000000000,669.00000000000,1084,45.54975500000,-73.60556600000,2022,296557,5045540,266,296557.00000000000,5045540.00000000000,296557.00000000000,5045540.00000000000,2525,24661493,Montr?—al,24661493,1367,24661493,725,14917.70000000000,0.11724137900,0.23448275900,0.32413793100,0.32413793100,0.02758620700,0.35172413800,0.57931034500,40789,37504,0.26200000000,0.26751592400,0.37878787900,0.50000000000,0.04545454500,0.03030303000
468,202,6996,674,674,Drolet / Jarry,45.54195500000,-73.62994200000,34.63366337000,374,0,528,1056,202,0.00000000000,0.00000000000,674,0.00000000000,Drolet / Jarry,45.54195500000,-73.62994200000,2022,6996,6996.00000000000,674.00000000000,1085,45.54195500000,-73.62994200000,2022,294653,5044680,374,294653.00000000000,5044680.00000000000,294653.00000000000,5044680.00000000000,1299,24660469,Montr?—al,24660469,459,24660469,501,12219.50000000000,0.12974051900,0.26946107800,0.31936127700,0.28143712600,0.01980198000,0.29702970300,0.67326732700,56448,48256,0.17000000000,0.39072847700,0.36363636400,0.47272727300,0.09090909100,0.05454545500
469,194,6577,675,675,Clark / de Li?–ge,45.53998400000,-73.63813500000,33.90206186000,553,0,529,1058,194,0.00000000000,0.00000000000,675,0.00000000000,Clark / de Li?–ge,45.53998400000,-73.63813500000,2022,6577,6577.00000000000,675.00000000000,1086,45.53998400000,-73.63813500000,2022,294012,5044460,553,294012.00000000000,5044460.00000000000,294012.00000000000,5044460.00000000000,1308,24660479,Montr?—al,24660479,468,24660479,668,1370.50000000000,0.17215568900,0.18712574900,0.29940119800,0.34131736500,0.08208955200,0.28358209000,0.59701492500,53184,46016,0.15700000000,0.22435897400,0.55555555600,0.34722222200,0.08333333300,0.00000000000
470,202,23468,676,676,Boyer / Rosemont,45.53413600000,-73.59547800000,116.17821780000,399,0,456,908,202,0.00000000000,0.00000000000,676,0.00000000000,Boyer / Rosemont,45.53413600000,-73.59547800000,2022,23468,23468.00000000000,676.00000000000,1087,45.53413600000,-73.59547800000,2022,297343,5043810,399,297343.00000000000,5043810.00000000000,297343.00000000000,5043810.00000000000,2464,24661966,Montr?—al,24661966,1804,24661966,1096,7873.60000000000,0.11405109500,0.21897810200,0.45164233600,0.21532846700,0.02020202000,0.22222222200,0.75757575800,60608,51072,0.15200000000,0.43225806500,0.32835820900,0.38805970100,0.12686567200,0.15671641800
472,70,541,678,678,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753100000,-73.53190700000,7.72857142900,407,0,540,1080,70,0.00000000000,0.00000000000,678,0.00000000000,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753100000,-73.53190700000,2022,541,541.00000000000,678.00000000000,1089,45.58753100000,-73.53190700000,2022,302310,5049740,407,302310.00000000000,5049740.00000000000,302310.00000000000,5049740.00000000000,920,24663314,Montr?—al,24663314,3073,24663314,2717,3789.90000000000,0.10489510500,0.09385351500,0.26683842500,0.53441295500,0.01742919400,0.42265795200,0.54030501100,77767,63360,0.08600000000,0.34600000000,0.54502369700,0.41232227500,0.02369668200,0.00947867300
473,201,2997,680,680,H??pital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.57932500000,-73.57050400000,14.91044776000,200,0,509,1019,201,0.00000000000,0.00000000000,680,0.00000000000,H??pital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.57932500000,-73.57050400000,2022,2997,2997.00000000000,680.00000000000,1090,45.57932500000,-73.57050400000,2022,299298,5048830,200,299298.00000000000,5048830.00000000000,299298.00000000000,5048830.00000000000,480,24661694,Montr?—al,24661694,1554,24661694,467,4665.30000000000,0.05353319100,0.08565310500,0.12847965700,0.73233404700,0.04166666700,0.35416666700,0.54166666700,45952,41600,0.21000000000,0.09259259300,0.54166666700,0.41666666700,0.08333333300,0.00000000000
474,58,4446,681,681,St-Denis / Ren?—-L?—vesque,45.51287100000,-73.55846600000,76.65517241000,506,0,26,48,58,0.00000000000,0.00000000000,681,0.00000000000,St-Denis / Ren?—-L?—vesque,45.51287100000,-73.55846600000,2022,4446,4446.00000000000,681.00000000000,1091,45.51287100000,-73.55846600000,2022,300232,5041440,506,300232.00000000000,5041440.00000000000,300232.00000000000,5041440.00000000000,1683,24661928,Montr?—al,24661928,1776,24661928,596,7821.50000000000,0.02516778500,0.31879194600,0.38590604000,0.27013422800,0.12605042000,0.14285714300,0.73109243700,55488,45952,0.23500000000,0.46376811600,0.15000000000,0.62500000000,0.22500000000,0.00000000000
475,202,16471,684,684,Jeanne-Mance / Ren?—-L?—vesque,45.50637100000,-73.56420100000,81.53960396000,313,0,534,1068,202,0.00000000000,0.00000000000,684,0.00000000000,Jeanne-Mance / Ren?—-L?—vesque,45.50637100000,-73.56420100000,2022,16471,16471.00000000000,684.00000000000,1092,45.50637100000,-73.56420100000,2022,299783,5040720,313,299783.00000000000,5040720.00000000000,299783.00000000000,5040720.00000000000,2901,24662115,Montr?—al,24662115,1945,24662115,1008,3939.00000000000,0.05456349200,0.25297619000,0.31250000000,0.37996031700,0.24875621900,0.06965174100,0.54228855700,51968,43520,0.32000000000,0.40273037500,0.27160493800,0.18518518500,0.50617284000,0.00000000000
476,99,3435,686,686,Desjardins / Ontario,45.55119200000,-73.54087300000,34.69696970000,0,0,352,707,104,0.00000000000,0.00000000000,129,0.00000000000,de la Salle / Ontario,45.55186200000,-73.54022800000,2022,3646,3646.00000000000,129.00000000000,639,45.55186200000,-73.54022800000,2022,301659,5045770,0,301625.66666700000,5045723.33333000000,301625.66666700000,5045723.33333000000,2062,24661766,Montr?—al,24661766,1622,24661766,866,11159.80000000000,0.13279445700,0.23094688200,0.39838337200,0.23787528900,0.01197604800,0.40718562900,0.56886227500,52864,46560,0.19800000000,0.28971962600,0.39000000000,0.35000000000,0.13000000000,0.12000000000
477,200,9510,687,687,Metcalfe / du Square-Dorchester,45.50020800000,-73.57113800000,47.55000000000,780,0,14,28,200,0.00000000000,0.00000000000,687,0.00000000000,Metcalfe / du Square-Dorchester,45.50020800000,-73.57113800000,2022,9510,9510.00000000000,687.00000000000,1094,45.50020800000,-73.57113800000,2022,299241,5040030,780,299241.00000000000,5040030.00000000000,299241.00000000000,5040030.00000000000,363,24661283,Montr?—al,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
478,112,7668,688,688,M?—tro Viau (Pierre-de-Coubertin / Viau),45.56178300000,-73.54661100000,68.46428571000,422,0,350,702,112,0.00000000000,0.00000000000,688,0.00000000000,M?—tro Viau (Pierre-de-Coubertin / Viau),45.56178300000,-73.54661100000,2022,7668,7668.00000000000,688.00000000000,1095,45.56178300000,-73.54661100000,2022,301161,5046880,422,301161.00000000000,5046880.00000000000,301161.00000000000,5046880.00000000000,2509,24662067,Montr?—al,24662067,1899,24662067,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.21000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
479,76,3831,689,689,de Mentana / Gilford,45.52872400000,-73.58385900000,50.40789474000,322,0,447,889,76,0.00000000000,0.00000000000,689,0.00000000000,de Mentana / Gilford,45.52872400000,-73.58385900000,2022,3831,3831.00000000000,689.00000000000,1096,45.52872400000,-73.58385900000,2022,298250,5043200,322,298250.00000000000,5043200.00000000000,298250.00000000000,5043200.00000000000,2381,24661830,Montr?—al,24661830,1686,24661830,530,13383.80000000000,0.14150943400,0.24528301900,0.35849056600,0.25471698100,0.04716981100,0.19811320800,0.75471698100,64448,55168,0.13200000000,0.44186046500,0.27118644100,0.40677966100,0.10169491500,0.25423728800
480,196,6283,690,690,St-Maurice / Robert-Bourassa,45.49857800000,-73.56024200000,32.05612245000,344,0,60,117,196,0.00000000000,0.00000000000,690,0.00000000000,St-Maurice / Robert-Bourassa,45.49857800000,-73.56024200000,2022,6283,6283.00000000000,690.00000000000,1097,45.49857800000,-73.56024200000,2022,300092,5039850,344,300092.00000000000,5039850.00000000000,300092.00000000000,5039850.00000000000,2029,24663442,Montr?—al,24663442,3195,24663442,2002,7644.10000000000,0.06993007000,0.25224775200,0.45454545500,0.22327672300,0.12000000000,0.06500000000,0.81000000000,82432,64512,0.12500000000,0.47862069000,0.34732824400,0.16793893100,0.43893129800,0.03435114500
481,200,5140,691,691,M?—tro Honor?—-Beaugrand (Sherbrooke / Honor?—-Beaugrand),45.59679700000,-73.53517900000,25.70000000000,116,0,577,1158,200,0.00000000000,0.00000000000,691,0.00000000000,M?—tro Honor?—-Beaugrand (Sherbrooke / Honor?—-Beaugrand),45.59679700000,-73.53517900000,2022,5140,5140.00000000000,691.00000000000,1098,45.59679700000,-73.53517900000,2022,302055,5050770,116,302055.00000000000,5050770.00000000000,302055.00000000000,5050770.00000000000,170,24660152,Montr?—al,24660152,146,24660152,874,3337.20000000000,0.07437070900,0.08581235700,0.10869565200,0.73112128100,0.06944444400,0.34722222200,0.58333333300,65152,57696,0.15100000000,0.31182795700,0.37500000000,0.50000000000,0.00000000000,0.00000000000
482,201,4635,692,692,Par?— / Mountain Sights,45.49810000000,-73.65294200000,23.05970149000,388,0,374,747,201,0.00000000000,0.00000000000,692,0.00000000000,Par?— / Mountain Sights,45.49810000000,-73.65294200000,2022,4635,4635.00000000000,692.00000000000,1099,45.49810000000,-73.65294200000,2022,292847,5039810,388,292847.00000000000,5039810.00000000000,292847.00000000000,5039810.00000000000,1395,24660611,Montr?—al,24660611,576,24660611,1705,16222.60000000000,0.18181818200,0.24926686200,0.39296187700,0.17595307900,0.28445747800,0.15835777100,0.49560117300,50987,46208,0.26100000000,0.33333333300,0.50588235300,0.42352941200,0.05882352900,0.01764705900
483,202,4160,693,693,M?—tro Radisson (Sherbrooke / des Groseilliers),45.58917500000,-73.53965600000,20.59405941000,100,0,576,1156,202,0.00000000000,0.00000000000,693,0.00000000000,M?—tro Radisson (Sherbrooke / des Groseilliers),45.58917500000,-73.53965600000,2022,4160,4160.00000000000,693.00000000000,1100,45.58917500000,-73.53965600000,2022,301706,5049920,100,301706.00000000000,5049920.00000000000,301706.00000000000,5049920.00000000000,166,24660148,Montr?—al,24660148,142,24660148,566,1454.60000000000,0.10600706700,0.08833922300,0.21201413400,0.59363957600,0.01769911500,0.45132743400,0.53097345100,48000,42752,0.12400000000,0.22556391000,0.52173913000,0.36956521700,0.04347826100,0.00000000000
